TESS_time TESS_flux TESS_fluxerr
2.459124738155984785e+06 9.973882492559049684e-01 2.537544512814518798e-03
2.459124739544882439e+06 1.002489508737834489e+00 2.541666383717261241e-03
2.459124740933781024e+06 1.002281512297224841e+00 2.543821021277990584e-03
2.459124742322679143e+06 1.001054346585446453e+00 2.539732929222895952e-03
2.459124743711577728e+06 9.990816034813831958e-01 2.541242393891147977e-03
2.459124745100475848e+06 1.001260812495806007e+00 2.539358303475593853e-03
2.459124746489374433e+06 9.981658844880553216e-01 2.538796947275501377e-03
2.459124747878272552e+06 1.001281826207943482e+00 2.538957281982497354e-03
2.459124749267170671e+06 9.998081843015008685e-01 2.540611931217446381e-03
2.459124750656068791e+06 9.981738283883077045e-01 2.537217947811300396e-03
2.459124752044967376e+06 9.985172533714388177e-01 2.539393914520011401e-03
2.459124753433865495e+06 1.001650491153089018e+00 2.539959974217975442e-03
2.459124754822764080e+06 1.001103865449245678e+00 2.538846835942538700e-03
2.459124756211662199e+06 1.001499609073979613e+00 2.539789229623507904e-03
2.459124757600559853e+06 1.000574044478545144e+00 2.539398057076881418e-03
2.459124758989458438e+06 9.983821681355566913e-01 2.539230925711470545e-03
2.459124760378356557e+06 1.001766957388360746e+00 2.541642505648609995e-03
2.459124761767255142e+06 9.999648751498910748e-01 2.539494778707757344e-03
2.459124763156153262e+06 9.976376750585211894e-01 2.542591598800030689e-03
2.459124764545051847e+06 9.997651658377444406e-01 2.539572985186447102e-03
2.459124765933949966e+06 1.000652783788000599e+00 2.541111596389209696e-03
2.459124767322847620e+06 1.002898888348006334e+00 2.541511922329809953e-03
2.459124768711746205e+06 1.002123718245752304e+00 2.539073032076622372e-03
2.459124770100644324e+06 9.994877192104493213e-01 2.540238108455536437e-03
2.459124771489542443e+06 1.001261605219193385e+00 2.538402308322078305e-03
2.459124772878441028e+06 9.979197673682664860e-01 2.539115055888564385e-03
2.459124774267339148e+06 1.001491487522131019e+00 2.540650172782537176e-03
2.459124775656237267e+06 1.003610398380873736e+00 2.542650074243182380e-03
2.459124777045135386e+06 9.986294728043181301e-01 2.538126380604601579e-03
2.459124778434033506e+06 9.993061382711007079e-01 2.539852725489673974e-03
2.459124779822932091e+06 1.000527000848674186e+00 2.541159449117857353e-03
2.459124781211830210e+06 1.001462654115753637e+00 2.541633166605349048e-03
2.459124782600728329e+06 9.976990411065583819e-01 2.539882647717787642e-03
2.459124783989626914e+06 9.995437171185294067e-01 2.538652140200876699e-03
2.459124785378524568e+06 1.004446602005403255e+00 2.542508980027924012e-03
2.459124786767422687e+06 9.998734187208360158e-01 2.539753042650665614e-03
2.459124788156320807e+06 9.967443625461597234e-01 2.537187802652787327e-03
2.459124789545219392e+06 9.959874703367179727e-01 2.534984399806515260e-03
2.459124790934117511e+06 9.983177175551809501e-01 2.540594806768335049e-03
2.459124792323015630e+06 1.003508227310543122e+00 2.541798167207638421e-03
2.459124793711913750e+06 1.000032046798227103e+00 2.540052946880391477e-03
2.459124795100811869e+06 9.979189147474253341e-01 2.538480012539632603e-03
2.459124796489709988e+06 9.954651127861099402e-01 2.535824799045079993e-03
2.459124797878608108e+06 9.992570398567842682e-01 2.540193608522291202e-03
2.459124799267506693e+06 1.000196227691560802e+00 2.541517724351541937e-03
2.459124800656404812e+06 9.979684728937482374e-01 2.537511539194389765e-03
2.459124802045302931e+06 9.966865314656073727e-01 2.539203951494877539e-03
2.459124803434200585e+06 9.966436415315222952e-01 2.538931802555240060e-03
2.459124804823099170e+06 9.985855172947640801e-01 2.539783141476303213e-03
2.459124806211997289e+06 9.998590333433978738e-01 2.543557335812482098e-03
2.459124807600895409e+06 1.000847473162457701e+00 2.540932702438504151e-03
2.459124808989793528e+06 1.002093572074055361e+00 2.540445552189669973e-03
2.459124810378691647e+06 1.004252833728291217e+00 2.541917689910977180e-03
2.459124811767589767e+06 9.999403211990675056e-01 2.538967723001514607e-03
2.459124813156487886e+06 9.999053972032897475e-01 2.538208789626796805e-03
2.459124814545386005e+06 1.000611170633622482e+00 2.538365519395351273e-03
2.459124815934284125e+06 9.997289697666477126e-01 2.539230074929054240e-03
2.459124817323182244e+06 9.983931542228057232e-01 2.537931630726006360e-03
2.459124818712080363e+06 9.994703846963389759e-01 2.541290547500859188e-03
2.459124820100978948e+06 1.001624369000651438e+00 2.540870862564091961e-03
2.459124821489876602e+06 1.000476625799773256e+00 2.541423121994661454e-03
2.459124822878774721e+06 9.995628447765771973e-01 2.539269904529019208e-03
2.459124824267672841e+06 9.939233997115078934e-01 2.536732342065261409e-03
2.459124825656570960e+06 9.981939835848803177e-01 2.537830989272018938e-03
2.459124827045469079e+06 1.001267906308073163e+00 2.540290249000313593e-03
2.459124828434367198e+06 1.001427609341106528e+00 2.540875744045528479e-03
2.459124829823265783e+06 1.000440232367757032e+00 2.542012627643969961e-03
2.459124831212163437e+06 1.000552366941855453e+00 2.540684708869303185e-03
2.459124832601061556e+06 9.964893084915206201e-01 2.536961743979979957e-03
2.459124833989959676e+06 9.995104592256424114e-01 2.540025651464898962e-03
2.459124835378857795e+06 9.974235517305169996e-01 2.539834195377593806e-03
2.459124836767755914e+06 1.005534508754642564e+00 2.544609440525005557e-03
2.459124838156654034e+06 9.970669414955219967e-01 2.538512596482363649e-03
2.459124839545551687e+06 9.992190881824196680e-01 2.541468064205777699e-03
2.459124840934449807e+06 1.001530378112582387e+00 2.541759478121259803e-03
2.459124842323347926e+06 1.001064116907409263e+00 2.540897435755906913e-03
2.459124843712246045e+06 1.001315144284180336e+00 2.540425982355643680e-03
2.459124845101144165e+06 1.001620560118886560e+00 2.540597487208533841e-03
2.459124846490042284e+06 1.004343451975183488e+00 2.543373918745066384e-03
2.459124847878940403e+06 9.997998219539384612e-01 2.541355518568186572e-03
2.459124849267838057e+06 9.999578503265094120e-01 2.539125549409285577e-03
2.459124850656736176e+06 9.989512745777249236e-01 2.542629402597828148e-03
2.459124852045634296e+06 9.971564312710669009e-01 2.542393043024649378e-03
2.459124853434532881e+06 9.977396237960578507e-01 2.537003206475949534e-03
2.459124854823431000e+06 9.992910095637103085e-01 2.540975233171680319e-03
2.459124856212329119e+06 1.001910531641758695e+00 2.543001973689712654e-03
2.459124857601226307e+06 1.001333747251048845e+00 2.540942237487296348e-03
2.459124858990124427e+06 1.000715679865430419e+00 2.540912167424128586e-03
2.459124860379022546e+06 1.002572625212422963e+00 2.541914319142815192e-03
2.459124861767920665e+06 1.001309189334281813e+00 2.540792323820434927e-03
2.459124863156818785e+06 1.002109822923401783e+00 2.542569532832283669e-03
2.459124864545716904e+06 9.988730648448015392e-01 2.539150024346455842e-03
2.459124865934615023e+06 9.999828056853101721e-01 2.538226814804719553e-03
2.459124867323512677e+06 1.005047308185930799e+00 2.541687346986263880e-03
2.459124868712410796e+06 1.000147591205812203e+00 2.540156884233231785e-03
2.459124870101308916e+06 9.988048206725881339e-01 2.539122831521262429e-03
2.459124871490207035e+06 9.985233486339687436e-01 2.539527330143277490e-03
2.459124872879105154e+06 9.981035225399550459e-01 2.540509390125872836e-03
2.459124874268003274e+06 1.005365024953464470e+00 2.546545561013719306e-03
2.459124875656900927e+06 9.955602876329332496e-01 2.537609980879377419e-03
2.459124877045799047e+06 1.001878209868560132e+00 2.541722384868906441e-03
2.459124878434697166e+06 1.005022429289147867e+00 2.542476141637737674e-03
2.459124879823595285e+06 1.001888916356926451e+00 2.541274727924256079e-03
2.459124881212492939e+06 9.973994090831207471e-01 2.536679812379441512e-03
2.459124882601391058e+06 1.000935861005505911e+00 2.539326302595013886e-03
2.459124883990289178e+06 9.973672537508153635e-01 2.538855645876193692e-03
2.459124885379186831e+06 9.975220137214526606e-01 2.538143852094500077e-03
2.459124886768084951e+06 9.962145578950853952e-01 2.535790268326159475e-03
2.459124888156983070e+06 1.001585429861437948e+00 2.539459809282763186e-03
2.459124889545881189e+06 1.005910807079935632e+00 2.544911777116516498e-03
2.459124890934778843e+06 9.930878247541857773e-01 2.538132035335749753e-03
2.459124892323676962e+06 9.984968873988223637e-01 2.540155268531096334e-03
2.459124893712574616e+06 1.002034861802342247e+00 2.542160002039879456e-03
2.459124895101472735e+06 1.001370185342321806e+00 2.541779687025716352e-03
2.459124896490370855e+06 1.000276044360582928e+00 2.539510323078947741e-03
2.459124897879268974e+06 9.995006972375370946e-01 2.539038469528314638e-03
2.459124899268166628e+06 1.003246044890530042e+00 2.542192284153703581e-03
2.459124900657064747e+06 1.003616680565911690e+00 2.540221097097014515e-03
2.459124902045962866e+06 9.982558323907780862e-01 2.541567529995066715e-03
2.459124903434860520e+06 1.001228001183376959e+00 2.540743407112197507e-03
2.459124904823758639e+06 9.990750001220978227e-01 2.539571105987016054e-03
2.459124906212656293e+06 1.001812066401980728e+00 2.541027617353795644e-03
2.459124907601554412e+06 9.999724358942193581e-01 2.542824300569178873e-03
2.459124908990452532e+06 1.002173012033522381e+00 2.542093588460422795e-03
2.459124910379350651e+06 9.995149538068767159e-01 2.539471627055675789e-03
2.459124911768248305e+06 9.953444882034632180e-01 2.537094323655547396e-03
2.459124913157145958e+06 1.002169658895902593e+00 2.543031066330814390e-03
2.459124914546044078e+06 9.999192488416189795e-01 2.539611282355155961e-03
2.459124915934942197e+06 9.984940301105666993e-01 2.538772494379875483e-03
2.459124917323839851e+06 1.001977089921932684e+00 2.542564757940623220e-03
2.459124918712737970e+06 9.990275142029356736e-01 2.539862108190784392e-03
2.459124920101636089e+06 9.956200524632989879e-01 2.540282901689820075e-03
2.459124921490533277e+06 1.002691920151856042e+00 2.542658997366953073e-03
2.459124922879431397e+06 1.005009511039636649e+00 2.545837953851671706e-03
2.459124924268329516e+06 9.958577303378167711e-01 2.539633867058539458e-03
2.459124925657227635e+06 9.994148826922085727e-01 2.543831165708753880e-03
2.459124927046125289e+06 9.983120133390485096e-01 2.538555918664211174e-03
2.459124928435023408e+06 1.001210112710144040e+00 2.541281170286969690e-03
2.459124929823921528e+06 1.000069175623259587e+00 2.538985067331162894e-03
2.459124931212818716e+06 1.000201037231693846e+00 2.540528048038866952e-03
2.459124932601716835e+06 9.977863837580189799e-01 2.538645532439666973e-03
2.459124933990614954e+06 1.002082710173862967e+00 2.541639736030819243e-03
2.459124935379512608e+06 1.000374782001579366e+00 2.539754668819020535e-03
2.459124936768410727e+06 1.002415685659539202e+00 2.542085397277864603e-03
2.459124938157308381e+06 9.987968398849719209e-01 2.539107815446183317e-03
2.459124939546206035e+06 1.000917356434587679e+00 2.540793921834568272e-03
2.459124940935104154e+06 1.002821118110905241e+00 2.542177553050675200e-03
2.459124942324001808e+06 1.004137502860071196e+00 2.542434530292670553e-03
2.459124943712899927e+06 9.979068978307096272e-01 2.539530344980515421e-03
2.459124945101798046e+06 9.991468642544752976e-01 2.540990077931595554e-03
2.459124946490695700e+06 9.963769931505139787e-01 2.538294578274683747e-03
2.459124947879593819e+06 1.002457515153996503e+00 2.541958681826416919e-03
2.459124949268491007e+06 9.952225870097103355e-01 2.538017376619624860e-03
2.459124950657389127e+06 1.002055972687295071e+00 2.543391296958764751e-03
2.459124952046286780e+06 9.970350881465344095e-01 2.537762503532444737e-03
2.459124953435184900e+06 1.003225175624450793e+00 2.542137290508595781e-03
2.459124954824083019e+06 9.970353359216691524e-01 2.540594887882938364e-03
2.459124956212980673e+06 9.984071053178423805e-01 2.537259175368411675e-03
2.459124957601878326e+06 9.997275032817690699e-01 2.539963118944048304e-03
2.459124958990775980e+06 9.976009839056916295e-01 2.538524229523981320e-03
2.459124960379674099e+06 1.005459287298071658e+00 2.543207116612517405e-03
2.459124961768571753e+06 1.002432051321421103e+00 2.546608550110178882e-03
2.459124963157469872e+06 1.000319597359511592e+00 2.542560343654470464e-03
2.459124964546367526e+06 9.966877020678027721e-01 2.539512200170267794e-03
2.459124965935265645e+06 9.968526697814149573e-01 2.541457924303507001e-03
2.459124967324162833e+06 1.000218573824195545e+00 2.541175253288392114e-03
2.459124968713060953e+06 9.996823417966140823e-01 2.540013798361839131e-03
2.459124970101958606e+06 9.994224193743811435e-01 2.541821197750881306e-03
2.459124971490856726e+06 1.000684231073002417e+00 2.544682663754319236e-03
2.459124972879754379e+06 9.990386530518333696e-01 2.543037800658431210e-03
2.459124974268652499e+06 1.000451603795612820e+00 2.541058782171752833e-03
2.459124975657549687e+06 1.001667919111342231e+00 2.544390209057235605e-03
2.459124977046447806e+06 9.990304261013682741e-01 2.538505105400015466e-03
2.459124978435345460e+06 1.003418518419897376e+00 2.543867580565265137e-03
2.459124979824243579e+06 1.003485680076923181e+00 2.544158101382844751e-03
2.459124981213141233e+06 9.986887465362911387e-01 2.540978792855337967e-03
2.459124982602039352e+06 1.000578255621634050e+00 2.541280789368767327e-03
2.459124983990937006e+06 1.003969315149291885e+00 2.543049764917363741e-03
2.459124985379834194e+06 1.001156046160222690e+00 2.540727603570970983e-03
2.459124986768732313e+06 9.992099231352690181e-01 2.538932205831849649e-03
2.459124988157629967e+06 9.996553746501058990e-01 2.540767546839542597e-03
2.459124989546528086e+06 1.003751602613530469e+00 2.543793549389800936e-03
2.459124990935425740e+06 1.000064027716708770e+00 2.542656061872585090e-03
2.459124992324323393e+06 9.995180204100024834e-01 2.540599433513411089e-03
2.459124993713221513e+06 1.001046119582788663e+00 2.540699858249324469e-03
2.459124995102118701e+06 1.000622477457605131e+00 2.541128195900560233e-03
2.459124996491016820e+06 9.986101954504222888e-01 2.540128553241095301e-03
2.459124997879914474e+06 1.001771828640493078e+00 2.541549134491514865e-03
2.459124999268812127e+06 9.998602376428399330e-01 2.541266148941579480e-03
2.459125000657710247e+06 1.002697020231532177e+00 2.542163876527694672e-03
2.459125002046607900e+06 1.002354079014254662e+00 2.543393400784460870e-03
2.459125003435505088e+06 1.000490605831632740e+00 2.542266854013019214e-03
2.459125004824403208e+06 9.982866609169551708e-01 2.540494907467713732e-03
2.459125006213300861e+06 1.002144420268906266e+00 2.545273359558971379e-03
2.459125007602198515e+06 1.003596842651765630e+00 2.548163054335667033e-03
2.459125008991096634e+06 9.971101972710354477e-01 2.539858362082721317e-03
2.459125010379994288e+06 9.979010788048164882e-01 2.542349199082126823e-03
2.459125011768891942e+06 1.000354055078044313e+00 2.544268572018663042e-03
2.459125013157789595e+06 1.002359837008536037e+00 2.542607169296160104e-03
2.459125014546687249e+06 9.971430242101987362e-01 2.539639646341280629e-03
2.459125015935584903e+06 1.003023566059094485e+00 2.543517587988027105e-03
2.459125017324483022e+06 1.001183459268368159e+00 2.539918658082701130e-03
2.459125018713380676e+06 9.984970716179093486e-01 2.540329753251862385e-03
2.459125020102278329e+06 1.000882334522803507e+00 2.542553077476169925e-03
2.459125021491175517e+06 1.001496377109511338e+00 2.543044979643424054e-03
2.459125022880073637e+06 9.959530278529149516e-01 2.542089787364861658e-03
2.459125024268971290e+06 9.966588177205764065e-01 2.541007875512525833e-03
2.459125025657868944e+06 9.991885169087746377e-01 2.539883764196354358e-03
2.459125027046766598e+06 1.003818509151636507e+00 2.542675305424197969e-03
2.459125028435664717e+06 9.988303102129981736e-01 2.538349889637831792e-03
2.459125029824562371e+06 9.990977984475710727e-01 2.541407239814539188e-03
2.459125031213459559e+06 9.945051548378187611e-01 2.538104305849785396e-03
2.459125032602357212e+06 1.003498076910725345e+00 2.544254722704897796e-03
2.459125033991255332e+06 9.975950616672727422e-01 2.537296268351403681e-03
2.459125035380152985e+06 9.972707843191696009e-01 2.541636410020616313e-03
2.459125036769050639e+06 1.000028166422747278e+00 2.542233692243362105e-03
2.459125038157948293e+06 1.004574486576202741e+00 2.544519322395394963e-03
2.459125039546845481e+06 1.000533624891272844e+00 2.539227185328072137e-03
2.459125040935743600e+06 1.000773607299459522e+00 2.543398695026915460e-03
2.459125042324641254e+06 9.945392321125078317e-01 2.537435544727670300e-03
2.459125043713538907e+06 1.000210948501536468e+00 2.541852242500322601e-03
2.459125045102436561e+06 9.991875183985869935e-01 2.541311622721920561e-03
2.459125046491334215e+06 9.991232900174552567e-01 2.539981515261805194e-03
2.459125047880231868e+06 9.994020157115053316e-01 2.542344264833579746e-03
2.459125049269129522e+06 1.001234439710489088e+00 2.543080039559474266e-03
2.459125050658027176e+06 1.000659470893863645e+00 2.539821400937764158e-03
2.459125052046924829e+06 9.977773757579074809e-01 2.540172978954750426e-03
2.459125053435822483e+06 9.982965346412435714e-01 2.540745275544771531e-03
2.459125054824720137e+06 1.004307421475581386e+00 2.545546851964760552e-03
2.459125056213617790e+06 9.978376170861434913e-01 2.540972152947243694e-03
2.459125057602514978e+06 1.003037380426311742e+00 2.543150850316650956e-03
2.459125058991413098e+06 9.989265762499174306e-01 2.542694565748777110e-03
2.459125060380310751e+06 9.974114455454182737e-01 2.540303927504150572e-03
2.459125061769208405e+06 9.990811951701896731e-01 2.540004356177271490e-03
2.459125063158106059e+06 9.994348572072766501e-01 2.541107727877757547e-03
2.459125064547003713e+06 9.985110392838750792e-01 2.540670940216972935e-03
2.459125065935901366e+06 1.003571610885224175e+00 2.544985855878301867e-03
